ano,Região,estado,municipio,populacao,area,densidade
2024-01-01,Norte,Amazonas,Careiro da Várzea,19809,2627.474,7.539180216436014
2024-01-01,Nordeste,Bahia,Paratinga,30671,2624.998,11.684199378437622
2024-01-01,Sul,Rio Grande do Sul,Bom Jesus,11431,2622.837,4.358257871152496
2024-01-01,Nordeste,Maranhão,Turiaçu,38905,2622.281,14.83631998248853
2024-01-01,Norte,Tocantins,Tocantínia,7751,2609.775,2.9699878342002664
2024-01-01,Nordeste,Pernambuco,Parnamirim,19028,2609.548,7.291684230372463
2024-01-01,Norte,Acre,Porto Acre,17455,2603.942,6.703298306951537
2024-01-01,Sul,Rio Grande do Sul,Lavras do Sul,7294,2600.969,2.8043394596398494
2024-01-01,Sudeste,Minas Gerais,Ituiutaba,106397,2598.046,40.95270060653276
2024-01-01,Sudeste,Minas Gerais,Monte Alegre de Minas,20666,2595.957,7.960840645665549
2024-01-01,Centro-Oeste,Goiás,Alto Paraíso de Goiás,10936,2594.998,4.2142614368103555
2024-01-01,Norte,Amazonas,Boa Vista do Ramos,25769,2589.407,9.951699365916598
2024-01-01,Centro-Oeste,Mato Grosso do Sul,Bodoquena,8849,2589.14,3.417737163691419
